CycNo,VMAX,YEAR,MONTH,DAY,HOUR,TIME,LAT,LON,REGION
1681,115.0,2005,4,24,18,2005-04-24 18:00:00,15.3,131.0,True
1681,115.0,2005,4,24,18,2005-04-24 18:00:00,15.3,131.0,True
1681,115.0,2005,4,25,0,2005-04-25 00:00:00,16.0,131.3,True
1681,115.0,2005,4,25,0,2005-04-25 00:00:00,16.0,131.3,True
1681,115.0,2005,4,25,0,2005-04-25 00:00:00,16.0,131.3,True
1681,115.0,2005,4,25,6,2005-04-25 06:00:00,16.7,131.7,True
1681,115.0,2005,4,25,6,2005-04-25 06:00:00,16.7,131.7,True
1681,115.0,2005,4,25,6,2005-04-25 06:00:00,16.7,131.7,True
1681,110.0,2005,4,25,12,2005-04-25 12:00:00,17.6,132.2,True
1681,110.0,2005,4,25,12,2005-04-25 12:00:00,17.6,132.2,True
1681,110.0,2005,4,25,12,2005-04-25 12:00:00,17.6,132.2,True
1681,105.0,2005,4,25,18,2005-04-25 18:00:00,18.8,133.0,True
1681,105.0,2005,4,25,18,2005-04-25 18:00:00,18.8,133.0,True
1681,105.0,2005,4,25,18,2005-04-25 18:00:00,18.8,133.0,True
1681,100.0,2005,4,26,0,2005-04-26 00:00:00,20.2,134.2,True
1681,100.0,2005,4,26,0,2005-04-26 00:00:00,20.2,134.2,True
1681,100.0,2005,4,26,0,2005-04-26 00:00:00,20.2,134.2,True
1681,95.0,2005,4,26,6,2005-04-26 06:00:00,21.8,135.9,True
1681,95.0,2005,4,26,6,2005-04-26 06:00:00,21.8,135.9,True
1681,95.0,2005,4,26,6,2005-04-26 06:00:00,21.8,135.9,True
1681,90.0,2005,4,26,12,2005-04-26 12:00:00,23.3,138.1,True
1681,90.0,2005,4,26,12,2005-04-26 12:00:00,23.3,138.1,True
1681,90.0,2005,4,26,12,2005-04-26 12:00:00,23.3,138.1,True
1681,55.0,2005,4,26,18,2005-04-26 18:00:00,24.8,140.4,True
1681,55.0,2005,4,26,18,2005-04-26 18:00:00,24.8,140.4,True
1681,55.0,2005,4,27,0,2005-04-27 00:00:00,26.0,143.1,True
1681,55.0,2005,4,27,0,2005-04-27 00:00:00,26.0,143.1,True
1682,105.0,2005,6,3,6,2005-06-03 06:00:00,13.1,133.6,True
1682,105.0,2005,6,3,6,2005-06-03 06:00:00,13.1,133.6,True
1682,105.0,2005,6,3,6,2005-06-03 06:00:00,13.1,133.6,True
1682,105.0,2005,6,3,12,2005-06-03 12:00:00,13.7,132.8,True
1682,105.0,2005,6,3,12,2005-06-03 12:00:00,13.7,132.8,True
1682,105.0,2005,6,3,12,2005-06-03 12:00:00,13.7,132.8,True
1682,125.0,2005,6,3,18,2005-06-03 18:00:00,14.1,132.0,True
1682,125.0,2005,6,3,18,2005-06-03 18:00:00,14.1,132.0,True
1682,125.0,2005,6,3,18,2005-06-03 18:00:00,14.1,132.0,True
1682,125.0,2005,6,4,0,2005-06-04 00:00:00,14.5,131.3,True
1682,125.0,2005,6,4,0,2005-06-04 00:00:00,14.5,131.3,True
1682,125.0,2005,6,4,0,2005-06-04 00:00:00,14.5,131.3,True
1682,125.0,2005,6,4,6,2005-06-04 06:00:00,15.1,130.8,True
1682,125.0,2005,6,4,6,2005-06-04 06:00:00,15.1,130.8,True
1682,125.0,2005,6,4,6,2005-06-04 06:00:00,15.1,130.8,True
1682,125.0,2005,6,4,12,2005-06-04 12:00:00,15.9,130.6,True
1682,125.0,2005,6,4,12,2005-06-04 12:00:00,15.9,130.6,True
1682,125.0,2005,6,4,12,2005-06-04 12:00:00,15.9,130.6,True
1682,115.0,2005,6,4,18,2005-06-04 18:00:00,16.7,130.5,True
1682,115.0,2005,6,4,18,2005-06-04 18:00:00,16.7,130.5,True
1682,115.0,2005,6,4,18,2005-06-04 18:00:00,16.7,130.5,True
1682,105.0,2005,6,5,0,2005-06-05 00:00:00,17.6,130.6,True
1682,105.0,2005,6,5,0,2005-06-05 00:00:00,17.6,130.6,True
1682,105.0,2005,6,5,0,2005-06-05 00:00:00,17.6,130.6,True
1682,100.0,2005,6,5,6,2005-06-05 06:00:00,18.3,130.9,True
1682,100.0,2005,6,5,6,2005-06-05 06:00:00,18.3,130.9,True
1682,100.0,2005,6,5,6,2005-06-05 06:00:00,18.3,130.9,True
1682,90.0,2005,6,5,12,2005-06-05 12:00:00,19.0,131.3,True
1682,90.0,2005,6,5,12,2005-06-05 12:00:00,19.0,131.3,True
1682,90.0,2005,6,5,12,2005-06-05 12:00:00,19.0,131.3,True
1682,95.0,2005,6,5,18,2005-06-05 18:00:00,19.8,132.0,True
1682,95.0,2005,6,5,18,2005-06-05 18:00:00,19.8,132.0,True
1682,95.0,2005,6,5,18,2005-06-05 18:00:00,19.8,132.0,True
1682,105.0,2005,6,6,0,2005-06-06 00:00:00,20.6,132.6,True
1682,105.0,2005,6,6,0,2005-06-06 00:00:00,20.6,132.6,True
1682,105.0,2005,6,6,0,2005-06-06 00:00:00,20.6,132.6,True
1682,115.0,2005,6,6,6,2005-06-06 06:00:00,21.2,133.4,True
1682,115.0,2005,6,6,6,2005-06-06 06:00:00,21.2,133.4,True
1682,115.0,2005,6,6,6,2005-06-06 06:00:00,21.2,133.4,True
1682,115.0,2005,6,6,12,2005-06-06 12:00:00,21.8,133.9,True
1682,115.0,2005,6,6,12,2005-06-06 12:00:00,21.8,133.9,True
1682,115.0,2005,6,6,12,2005-06-06 12:00:00,21.8,133.9,True
1682,115.0,2005,6,6,18,2005-06-06 18:00:00,22.3,134.2,True
1682,115.0,2005,6,6,18,2005-06-06 18:00:00,22.3,134.2,True
1682,115.0,2005,6,6,18,2005-06-06 18:00:00,22.3,134.2,True
1682,105.0,2005,6,7,0,2005-06-07 00:00:00,22.9,134.2,True
1682,105.0,2005,6,7,0,2005-06-07 00:00:00,22.9,134.2,True
1682,105.0,2005,6,7,0,2005-06-07 00:00:00,22.9,134.2,True
1682,100.0,2005,6,7,6,2005-06-07 06:00:00,23.4,134.0,True
1682,100.0,2005,6,7,6,2005-06-07 06:00:00,23.4,134.0,True
1682,100.0,2005,6,7,6,2005-06-07 06:00:00,23.4,134.0,True
1682,90.0,2005,6,7,12,2005-06-07 12:00:00,23.9,133.9,True
1682,90.0,2005,6,7,12,2005-06-07 12:00:00,23.9,133.9,True
1682,90.0,2005,6,7,12,2005-06-07 12:00:00,23.9,133.9,True
1682,90.0,2005,6,7,18,2005-06-07 18:00:00,24.4,133.7,True
1682,90.0,2005,6,7,18,2005-06-07 18:00:00,24.4,133.7,True
1682,90.0,2005,6,7,18,2005-06-07 18:00:00,24.4,133.7,True
1682,85.0,2005,6,8,0,2005-06-08 00:00:00,25.0,133.9,True
1682,85.0,2005,6,8,0,2005-06-08 00:00:00,25.0,133.9,True
1682,85.0,2005,6,8,0,2005-06-08 00:00:00,25.0,133.9,True
1682,80.0,2005,6,8,6,2005-06-08 06:00:00,25.6,134.3,True
1682,80.0,2005,6,8,6,2005-06-08 06:00:00,25.6,134.3,True
1682,80.0,2005,6,8,6,2005-06-08 06:00:00,25.6,134.3,True
1682,70.0,2005,6,8,12,2005-06-08 12:00:00,26.1,135.0,True
1682,70.0,2005,6,8,12,2005-06-08 12:00:00,26.1,135.0,True
1682,70.0,2005,6,8,18,2005-06-08 18:00:00,26.7,135.7,True
1682,70.0,2005,6,8,18,2005-06-08 18:00:00,26.7,135.7,True
1682,65.0,2005,6,9,0,2005-06-09 00:00:00,27.4,136.5,True
1682,65.0,2005,6,9,0,2005-06-09 00:00:00,27.4,136.5,True
1682,60.0,2005,6,9,6,2005-06-09 06:00:00,28.2,137.1,True
1682,60.0,2005,6,9,6,2005-06-09 06:00:00,28.2,137.1,True
1682,55.0,2005,6,9,12,2005-06-09 12:00:00,29.0,137.7,True
1682,50.0,2005,6,9,18,2005-06-09 18:00:00,29.8,138.3,True
1683,35.0,2005,7,12,18,2005-07-12 18:00:00,23.2,149.8,True
1683,35.0,2005,7,13,0,2005-07-13 00:00:00,22.9,149.2,True
1683,50.0,2005,7,13,6,2005-07-13 06:00:00,22.4,148.3,True
1683,65.0,2005,7,13,12,2005-07-13 12:00:00,21.8,147.0,True
1683,65.0,2005,7,13,12,2005-07-13 12:00:00,21.8,147.0,True
1683,70.0,2005,7,13,18,2005-07-13 18:00:00,21.2,145.7,True
1683,70.0,2005,7,13,18,2005-07-13 18:00:00,21.2,145.7,True
1683,70.0,2005,7,13,18,2005-07-13 18:00:00,21.2,145.7,True
1683,75.0,2005,7,14,0,2005-07-14 00:00:00,20.6,144.2,True
1683,75.0,2005,7,14,0,2005-07-14 00:00:00,20.6,144.2,True
1683,75.0,2005,7,14,0,2005-07-14 00:00:00,20.6,144.2,True
1683,75.0,2005,7,14,6,2005-07-14 06:00:00,20.0,142.5,True
1683,75.0,2005,7,14,6,2005-07-14 06:00:00,20.0,142.5,True
1683,75.0,2005,7,14,6,2005-07-14 06:00:00,20.0,142.5,True
1683,85.0,2005,7,14,12,2005-07-14 12:00:00,19.8,140.6,True
1683,85.0,2005,7,14,12,2005-07-14 12:00:00,19.8,140.6,True
1683,85.0,2005,7,14,12,2005-07-14 12:00:00,19.8,140.6,True
1683,90.0,2005,7,14,18,2005-07-14 18:00:00,19.5,138.7,True
1683,90.0,2005,7,14,18,2005-07-14 18:00:00,19.5,138.7,True
1683,90.0,2005,7,14,18,2005-07-14 18:00:00,19.5,138.7,True
1683,90.0,2005,7,15,0,2005-07-15 00:00:00,19.4,136.7,True
1683,90.0,2005,7,15,0,2005-07-15 00:00:00,19.4,136.7,True
1683,90.0,2005,7,15,0,2005-07-15 00:00:00,19.4,136.7,True
1683,100.0,2005,7,15,6,2005-07-15 06:00:00,19.2,135.0,True
1683,100.0,2005,7,15,6,2005-07-15 06:00:00,19.2,135.0,True
1683,100.0,2005,7,15,6,2005-07-15 06:00:00,19.2,135.0,True
1683,115.0,2005,7,15,12,2005-07-15 12:00:00,19.3,133.4,True
1683,115.0,2005,7,15,12,2005-07-15 12:00:00,19.3,133.4,True
1683,115.0,2005,7,15,12,2005-07-15 12:00:00,19.3,133.4,True
1683,120.0,2005,7,15,18,2005-07-15 18:00:00,19.5,131.9,True
1683,120.0,2005,7,15,18,2005-07-15 18:00:00,19.5,131.9,True
1683,120.0,2005,7,15,18,2005-07-15 18:00:00,19.5,131.9,True
1683,130.0,2005,7,16,0,2005-07-16 00:00:00,19.9,130.4,True
1683,130.0,2005,7,16,0,2005-07-16 00:00:00,19.9,130.4,True
1683,130.0,2005,7,16,0,2005-07-16 00:00:00,19.9,130.4,True
1683,135.0,2005,7,16,6,2005-07-16 06:00:00,20.3,129.0,True
1683,135.0,2005,7,16,6,2005-07-16 06:00:00,20.3,129.0,True
1683,135.0,2005,7,16,6,2005-07-16 06:00:00,20.3,129.0,True
1683,140.0,2005,7,16,12,2005-07-16 12:00:00,20.7,127.7,True
1683,140.0,2005,7,16,12,2005-07-16 12:00:00,20.7,127.7,True
1683,140.0,2005,7,16,12,2005-07-16 12:00:00,20.7,127.7,True
1683,140.0,2005,7,16,18,2005-07-16 18:00:00,20.9,126.5,True
1683,140.0,2005,7,16,18,2005-07-16 18:00:00,20.9,126.5,True
1683,140.0,2005,7,16,18,2005-07-16 18:00:00,20.9,126.5,True
1683,140.0,2005,7,17,0,2005-07-17 00:00:00,21.5,125.7,True
1683,140.0,2005,7,17,0,2005-07-17 00:00:00,21.5,125.7,True
1683,140.0,2005,7,17,0,2005-07-17 00:00:00,21.5,125.7,True
1683,125.0,2005,7,17,6,2005-07-17 06:00:00,22.2,124.9,True
1683,125.0,2005,7,17,6,2005-07-17 06:00:00,22.2,124.9,True
1683,125.0,2005,7,17,6,2005-07-17 06:00:00,22.2,124.9,True
1683,115.0,2005,7,17,12,2005-07-17 12:00:00,23.0,124.0,True
1683,115.0,2005,7,17,12,2005-07-17 12:00:00,23.0,124.0,True
1683,115.0,2005,7,17,12,2005-07-17 12:00:00,23.0,124.0,True
1683,125.0,2005,7,17,18,2005-07-17 18:00:00,23.7,122.9,True
1683,125.0,2005,7,17,18,2005-07-17 18:00:00,23.7,122.9,True
1683,125.0,2005,7,17,18,2005-07-17 18:00:00,23.7,122.9,True
1683,105.0,2005,7,18,0,2005-07-18 00:00:00,23.4,121.7,True
1683,105.0,2005,7,18,0,2005-07-18 00:00:00,23.4,121.7,True
1683,105.0,2005,7,18,0,2005-07-18 00:00:00,23.4,121.7,True
1683,95.0,2005,7,18,6,2005-07-18 06:00:00,23.9,121.7,True
1683,95.0,2005,7,18,6,2005-07-18 06:00:00,23.9,121.7,True
1683,95.0,2005,7,18,6,2005-07-18 06:00:00,23.9,121.7,True
1683,90.0,2005,7,18,12,2005-07-18 12:00:00,24.3,121.1,True
1683,90.0,2005,7,18,12,2005-07-18 12:00:00,24.3,121.1,True
1683,90.0,2005,7,18,12,2005-07-18 12:00:00,24.3,121.1,True
1683,80.0,2005,7,18,18,2005-07-18 18:00:00,24.6,120.7,True
1683,80.0,2005,7,18,18,2005-07-18 18:00:00,24.6,120.7,True
1683,75.0,2005,7,19,0,2005-07-19 00:00:00,25.0,120.4,True
1683,75.0,2005,7,19,0,2005-07-19 00:00:00,25.0,120.4,True
1683,60.0,2005,7,19,6,2005-07-19 06:00:00,25.7,120.1,True
1683,60.0,2005,7,19,6,2005-07-19 06:00:00,25.7,120.1,True
1687,40.0,2005,7,31,18,2005-07-31 18:00:00,13.0,133.1,True
1687,45.0,2005,8,1,0,2005-08-01 00:00:00,13.9,132.4,True
1687,45.0,2005,8,1,6,2005-08-01 06:00:00,14.9,131.7,True
1687,45.0,2005,8,1,12,2005-08-01 12:00:00,15.6,130.7,True
1687,55.0,2005,8,1,18,2005-08-01 18:00:00,16.3,129.8,True
1687,55.0,2005,8,1,18,2005-08-01 18:00:00,16.3,129.8,True
1687,65.0,2005,8,2,0,2005-08-02 00:00:00,17.1,129.0,True
1687,65.0,2005,8,2,0,2005-08-02 00:00:00,17.1,129.0,True
1687,65.0,2005,8,2,6,2005-08-02 06:00:00,18.0,128.4,True
1687,65.0,2005,8,2,6,2005-08-02 06:00:00,18.0,128.4,True
1687,65.0,2005,8,2,12,2005-08-02 12:00:00,18.9,127.8,True
1687,65.0,2005,8,2,12,2005-08-02 12:00:00,18.9,127.8,True
1687,65.0,2005,8,2,12,2005-08-02 12:00:00,18.9,127.8,True
1687,75.0,2005,8,2,18,2005-08-02 18:00:00,19.9,127.2,True
1687,75.0,2005,8,2,18,2005-08-02 18:00:00,19.9,127.2,True
1687,75.0,2005,8,2,18,2005-08-02 18:00:00,19.9,127.2,True
1687,75.0,2005,8,3,0,2005-08-03 00:00:00,20.7,126.5,True
1687,75.0,2005,8,3,0,2005-08-03 00:00:00,20.7,126.5,True
1687,75.0,2005,8,3,0,2005-08-03 00:00:00,20.7,126.5,True
1687,80.0,2005,8,3,6,2005-08-03 06:00:00,21.2,126.0,True
1687,80.0,2005,8,3,6,2005-08-03 06:00:00,21.2,126.0,True
1687,80.0,2005,8,3,6,2005-08-03 06:00:00,21.2,126.0,True
1687,75.0,2005,8,3,12,2005-08-03 12:00:00,21.8,125.7,True
1687,75.0,2005,8,3,12,2005-08-03 12:00:00,21.8,125.7,True
1687,75.0,2005,8,3,12,2005-08-03 12:00:00,21.8,125.7,True
1687,80.0,2005,8,3,18,2005-08-03 18:00:00,22.4,125.4,True
1687,80.0,2005,8,3,18,2005-08-03 18:00:00,22.4,125.4,True
1687,80.0,2005,8,3,18,2005-08-03 18:00:00,22.4,125.4,True
1687,80.0,2005,8,4,0,2005-08-04 00:00:00,23.1,124.9,True
1687,80.0,2005,8,4,0,2005-08-04 00:00:00,23.1,124.9,True
1687,80.0,2005,8,4,0,2005-08-04 00:00:00,23.1,124.9,True
1687,80.0,2005,8,4,6,2005-08-04 06:00:00,23.9,124.7,True
1687,80.0,2005,8,4,6,2005-08-04 06:00:00,23.9,124.7,True
1687,80.0,2005,8,4,6,2005-08-04 06:00:00,23.9,124.7,True
1687,90.0,2005,8,4,12,2005-08-04 12:00:00,24.5,124.2,True
1687,90.0,2005,8,4,12,2005-08-04 12:00:00,24.5,124.2,True
1687,90.0,2005,8,4,12,2005-08-04 12:00:00,24.5,124.2,True
1687,90.0,2005,8,4,18,2005-08-04 18:00:00,25.2,123.7,True
1687,90.0,2005,8,4,18,2005-08-04 18:00:00,25.2,123.7,True
1687,90.0,2005,8,4,18,2005-08-04 18:00:00,25.2,123.7,True
1687,85.0,2005,8,5,0,2005-08-05 00:00:00,25.9,123.4,True
1687,85.0,2005,8,5,0,2005-08-05 00:00:00,25.9,123.4,True
1687,85.0,2005,8,5,0,2005-08-05 00:00:00,25.9,123.4,True
1687,80.0,2005,8,5,6,2005-08-05 06:00:00,26.8,123.1,True
1687,80.0,2005,8,5,6,2005-08-05 06:00:00,26.8,123.1,True
1687,80.0,2005,8,5,6,2005-08-05 06:00:00,26.8,123.1,True
1687,75.0,2005,8,5,12,2005-08-05 12:00:00,27.4,122.3,True
1687,75.0,2005,8,5,12,2005-08-05 12:00:00,27.4,122.3,True
1687,75.0,2005,8,5,12,2005-08-05 12:00:00,27.4,122.3,True
1687,65.0,2005,8,5,18,2005-08-05 18:00:00,28.0,121.6,True
1687,65.0,2005,8,5,18,2005-08-05 18:00:00,28.0,121.6,True
1687,55.0,2005,8,6,0,2005-08-06 00:00:00,28.6,120.9,True
1687,55.0,2005,8,6,0,2005-08-06 00:00:00,28.6,120.9,True
1687,55.0,2005,8,6,6,2005-08-06 06:00:00,29.2,120.5,True
1687,55.0,2005,8,6,6,2005-08-06 06:00:00,29.2,120.5,True
1688,15.0,2005,8,9,18,2005-08-09 18:00:00,13.4,131.4,True
1688,20.0,2005,8,10,0,2005-08-10 00:00:00,14.0,130.6,True
1688,20.0,2005,8,10,6,2005-08-10 06:00:00,14.6,129.7,True
1688,25.0,2005,8,10,12,2005-08-10 12:00:00,15.1,128.7,True
1688,35.0,2005,8,10,18,2005-08-10 18:00:00,15.6,127.6,True
1688,35.0,2005,8,11,0,2005-08-11 00:00:00,16.1,126.4,True
1688,40.0,2005,8,11,6,2005-08-11 06:00:00,16.8,125.0,True
1688,45.0,2005,8,11,12,2005-08-11 12:00:00,17.5,123.6,True
1688,45.0,2005,8,11,18,2005-08-11 18:00:00,18.2,122.4,True
1688,50.0,2005,8,12,0,2005-08-12 00:00:00,18.9,121.2,True
1688,55.0,2005,8,12,6,2005-08-12 06:00:00,19.6,120.1,True
1689,15.0,2005,8,18,0,2005-08-18 00:00:00,20.4,143.9,True
1689,20.0,2005,8,18,6,2005-08-18 06:00:00,20.3,143.6,True
1689,20.0,2005,8,18,12,2005-08-18 12:00:00,20.3,143.3,True
1689,20.0,2005,8,18,18,2005-08-18 18:00:00,20.5,143.1,True
1689,25.0,2005,8,19,0,2005-08-19 00:00:00,20.6,142.9,True
1689,35.0,2005,8,19,6,2005-08-19 06:00:00,20.8,142.8,True
1689,40.0,2005,8,19,12,2005-08-19 12:00:00,20.7,142.6,True
1689,45.0,2005,8,19,18,2005-08-19 18:00:00,20.7,142.4,True
1689,45.0,2005,8,20,0,2005-08-20 00:00:00,20.9,142.1,True
1689,50.0,2005,8,20,6,2005-08-20 06:00:00,21.1,141.8,True
1689,55.0,2005,8,20,12,2005-08-20 12:00:00,21.3,141.5,True
1689,55.0,2005,8,20,12,2005-08-20 12:00:00,21.3,141.5,True
1689,60.0,2005,8,20,18,2005-08-20 18:00:00,21.6,141.1,True
1689,60.0,2005,8,20,18,2005-08-20 18:00:00,21.6,141.1,True
1689,80.0,2005,8,21,0,2005-08-21 00:00:00,22.0,140.8,True
1689,80.0,2005,8,21,0,2005-08-21 00:00:00,22.0,140.8,True
1689,80.0,2005,8,21,0,2005-08-21 00:00:00,22.0,140.8,True
1689,100.0,2005,8,21,6,2005-08-21 06:00:00,22.3,140.4,True
1689,100.0,2005,8,21,6,2005-08-21 06:00:00,22.3,140.4,True
1689,100.0,2005,8,21,6,2005-08-21 06:00:00,22.3,140.4,True
1689,120.0,2005,8,21,12,2005-08-21 12:00:00,22.7,140.1,True
1689,120.0,2005,8,21,12,2005-08-21 12:00:00,22.7,140.1,True
1689,120.0,2005,8,21,12,2005-08-21 12:00:00,22.7,140.1,True
1689,125.0,2005,8,21,18,2005-08-21 18:00:00,23.1,139.7,True
1689,125.0,2005,8,21,18,2005-08-21 18:00:00,23.1,139.7,True
1689,125.0,2005,8,21,18,2005-08-21 18:00:00,23.1,139.7,True
1689,125.0,2005,8,22,0,2005-08-22 00:00:00,23.4,139.4,True
1689,125.0,2005,8,22,0,2005-08-22 00:00:00,23.4,139.4,True
1689,125.0,2005,8,22,0,2005-08-22 00:00:00,23.4,139.4,True
1689,125.0,2005,8,22,6,2005-08-22 06:00:00,23.8,139.1,True
1689,125.0,2005,8,22,6,2005-08-22 06:00:00,23.8,139.1,True
1689,125.0,2005,8,22,6,2005-08-22 06:00:00,23.8,139.1,True
1689,115.0,2005,8,22,12,2005-08-22 12:00:00,24.1,138.7,True
1689,115.0,2005,8,22,12,2005-08-22 12:00:00,24.1,138.7,True
1689,115.0,2005,8,22,12,2005-08-22 12:00:00,24.1,138.7,True
1689,100.0,2005,8,22,18,2005-08-22 18:00:00,24.7,138.2,True
1689,100.0,2005,8,22,18,2005-08-22 18:00:00,24.7,138.2,True
1689,100.0,2005,8,22,18,2005-08-22 18:00:00,24.7,138.2,True
1689,100.0,2005,8,23,0,2005-08-23 00:00:00,25.4,137.8,True
1689,100.0,2005,8,23,0,2005-08-23 00:00:00,25.4,137.8,True
1689,100.0,2005,8,23,0,2005-08-23 00:00:00,25.4,137.8,True
1689,100.0,2005,8,23,6,2005-08-23 06:00:00,26.3,137.6,True
1689,100.0,2005,8,23,6,2005-08-23 06:00:00,26.3,137.6,True
1689,100.0,2005,8,23,6,2005-08-23 06:00:00,26.3,137.6,True
1689,100.0,2005,8,23,12,2005-08-23 12:00:00,27.1,137.2,True
1689,100.0,2005,8,23,12,2005-08-23 12:00:00,27.1,137.2,True
1689,100.0,2005,8,23,12,2005-08-23 12:00:00,27.1,137.2,True
1689,100.0,2005,8,23,18,2005-08-23 18:00:00,27.9,136.8,True
1689,100.0,2005,8,23,18,2005-08-23 18:00:00,27.9,136.8,True
1689,100.0,2005,8,23,18,2005-08-23 18:00:00,27.9,136.8,True
1689,100.0,2005,8,24,0,2005-08-24 00:00:00,28.8,136.8,True
1689,100.0,2005,8,24,0,2005-08-24 00:00:00,28.8,136.8,True
1689,100.0,2005,8,24,0,2005-08-24 00:00:00,28.8,136.8,True
1689,100.0,2005,8,24,6,2005-08-24 06:00:00,29.7,136.9,True
1689,100.0,2005,8,24,6,2005-08-24 06:00:00,29.7,136.9,True
1689,100.0,2005,8,24,6,2005-08-24 06:00:00,29.7,136.9,True
1690,35.0,2005,8,20,12,2005-08-20 12:00:00,23.1,149.7,True
1690,35.0,2005,8,20,18,2005-08-20 18:00:00,23.5,149.3,True
1690,40.0,2005,8,21,0,2005-08-21 00:00:00,24.2,148.8,True
1690,40.0,2005,8,21,6,2005-08-21 06:00:00,24.9,148.3,True
1690,45.0,2005,8,21,12,2005-08-21 12:00:00,25.5,147.9,True
1690,50.0,2005,8,21,18,2005-08-21 18:00:00,26.2,147.4,True
1690,55.0,2005,8,22,0,2005-08-22 00:00:00,27.0,147.0,True
1690,55.0,2005,8,22,0,2005-08-22 00:00:00,27.0,147.0,True
1690,55.0,2005,8,22,6,2005-08-22 06:00:00,28.1,146.7,True
1690,55.0,2005,8,22,6,2005-08-22 06:00:00,28.1,146.7,True
1690,55.0,2005,8,22,12,2005-08-22 12:00:00,29.2,146.4,True
1690,55.0,2005,8,22,12,2005-08-22 12:00:00,29.2,146.4,True
1691,15.0,2005,8,24,18,2005-08-24 18:00:00,14.2,147.7,True
1691,15.0,2005,8,25,0,2005-08-25 00:00:00,13.7,147.0,True
1691,15.0,2005,8,25,6,2005-08-25 06:00:00,13.2,146.3,True
1691,20.0,2005,8,25,12,2005-08-25 12:00:00,13.0,145.5,True
1691,30.0,2005,8,26,6,2005-08-26 06:00:00,13.1,143.6,True
1691,30.0,2005,8,26,12,2005-08-26 12:00:00,13.8,143.4,True
1691,35.0,2005,8,26,18,2005-08-26 18:00:00,14.4,142.9,True
1691,35.0,2005,8,27,0,2005-08-27 00:00:00,14.9,142.1,True
1691,35.0,2005,8,27,6,2005-08-27 06:00:00,15.8,141.6,True
1691,40.0,2005,8,27,12,2005-08-27 12:00:00,16.9,141.0,True
1691,50.0,2005,8,27,18,2005-08-27 18:00:00,17.4,139.7,True
1691,50.0,2005,8,27,18,2005-08-27 18:00:00,17.4,139.7,True
1691,60.0,2005,8,28,0,2005-08-28 00:00:00,18.3,138.7,True
1691,60.0,2005,8,28,0,2005-08-28 00:00:00,18.3,138.7,True
1691,65.0,2005,8,28,6,2005-08-28 06:00:00,19.2,137.7,True
1691,65.0,2005,8,28,6,2005-08-28 06:00:00,19.2,137.7,True
1691,70.0,2005,8,28,12,2005-08-28 12:00:00,20.0,136.8,True
1691,70.0,2005,8,28,12,2005-08-28 12:00:00,20.0,136.8,True
1691,70.0,2005,8,28,12,2005-08-28 12:00:00,20.0,136.8,True
1691,75.0,2005,8,28,18,2005-08-28 18:00:00,20.4,135.6,True
1691,75.0,2005,8,28,18,2005-08-28 18:00:00,20.4,135.6,True
1691,75.0,2005,8,28,18,2005-08-28 18:00:00,20.4,135.6,True
1691,85.0,2005,8,29,0,2005-08-29 00:00:00,20.8,134.3,True
1691,85.0,2005,8,29,0,2005-08-29 00:00:00,20.8,134.3,True
1691,85.0,2005,8,29,0,2005-08-29 00:00:00,20.8,134.3,True
1691,95.0,2005,8,29,6,2005-08-29 06:00:00,21.0,132.9,True
1691,95.0,2005,8,29,6,2005-08-29 06:00:00,21.0,132.9,True
1691,95.0,2005,8,29,6,2005-08-29 06:00:00,21.0,132.9,True
1691,115.0,2005,8,29,12,2005-08-29 12:00:00,21.0,131.7,True
1691,115.0,2005,8,29,12,2005-08-29 12:00:00,21.0,131.7,True
1691,115.0,2005,8,29,12,2005-08-29 12:00:00,21.0,131.7,True
1691,125.0,2005,8,29,18,2005-08-29 18:00:00,21.2,130.5,True
1691,125.0,2005,8,29,18,2005-08-29 18:00:00,21.2,130.5,True
1691,125.0,2005,8,29,18,2005-08-29 18:00:00,21.2,130.5,True
1691,125.0,2005,8,30,0,2005-08-30 00:00:00,21.5,129.4,True
1691,125.0,2005,8,30,0,2005-08-30 00:00:00,21.5,129.4,True
1691,125.0,2005,8,30,0,2005-08-30 00:00:00,21.5,129.4,True
1691,130.0,2005,8,30,6,2005-08-30 06:00:00,21.8,128.3,True
1691,130.0,2005,8,30,6,2005-08-30 06:00:00,21.8,128.3,True
1691,130.0,2005,8,30,6,2005-08-30 06:00:00,21.8,128.3,True
1691,130.0,2005,8,30,12,2005-08-30 12:00:00,22.0,127.2,True
1691,130.0,2005,8,30,12,2005-08-30 12:00:00,22.0,127.2,True
1691,130.0,2005,8,30,12,2005-08-30 12:00:00,22.0,127.2,True
1691,125.0,2005,8,30,18,2005-08-30 18:00:00,22.3,126.2,True
1691,125.0,2005,8,30,18,2005-08-30 18:00:00,22.3,126.2,True
1691,125.0,2005,8,30,18,2005-08-30 18:00:00,22.3,126.2,True
1691,120.0,2005,8,31,0,2005-08-31 00:00:00,22.8,125.1,True
1691,120.0,2005,8,31,0,2005-08-31 00:00:00,22.8,125.1,True
1691,120.0,2005,8,31,0,2005-08-31 00:00:00,22.8,125.1,True
1691,115.0,2005,8,31,6,2005-08-31 06:00:00,23.3,124.0,True
1691,115.0,2005,8,31,6,2005-08-31 06:00:00,23.3,124.0,True
1691,115.0,2005,8,31,6,2005-08-31 06:00:00,23.3,124.0,True
